,STATEFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
15371,16,2013,unemploy,6.1,Idaho,ID
15372,16,2014,unemploy,4.9,Idaho,ID
15373,16,2015,unemploy,4.2,Idaho,ID
15374,16,2016,unemploy,3.8,Idaho,ID
15375,16,2017,unemploy,3.2,Idaho,ID
15376,17,2000,unemploy,4.3,Illinois,IL
15377,17,2001,unemploy,5.3,Illinois,IL
15378,17,2002,unemploy,6.5,Illinois,IL
15379,17,2003,unemploy,6.8,Illinois,IL
15380,17,2004,unemploy,6.2,Illinois,IL
15381,17,2005,unemploy,5.7,Illinois,IL
15382,17,2006,unemploy,4.5,Illinois,IL
15383,17,2007,unemploy,5,Illinois,IL
15384,17,2008,unemploy,6.3,Illinois,IL
15385,17,2009,unemploy,10.2,Illinois,IL
15386,17,2010,unemploy,10.4,Illinois,IL
15387,17,2011,unemploy,9.7,Illinois,IL
15388,17,2012,unemploy,9,Illinois,IL
15389,17,2013,unemploy,9,Illinois,IL
15390,17,2014,unemploy,7.1,Illinois,IL
15391,17,2015,unemploy,6,Illinois,IL
15392,17,2016,unemploy,5.8,Illinois,IL
15393,17,2017,unemploy,5,Illinois,IL
15394,18,2000,unemploy,3.1,Indiana,IN
15395,18,2001,unemploy,4.2,Indiana,IN
15396,18,2002,unemploy,5.2,Indiana,IN
15397,18,2003,unemploy,5.3,Indiana,IN
15398,18,2004,unemploy,5.4,Indiana,IN
15399,18,2005,unemploy,5.5,Indiana,IN
15400,18,2006,unemploy,5,Indiana,IN
15401,18,2007,unemploy,4.6,Indiana,IN
15402,18,2008,unemploy,5.9,Indiana,IN
15403,18,2009,unemploy,10.3,Indiana,IN
15404,18,2010,unemploy,10.4,Indiana,IN
15405,18,2011,unemploy,9.1,Indiana,IN
15406,18,2012,unemploy,8.3,Indiana,IN
15407,18,2013,unemploy,7.7,Indiana,IN
15408,18,2014,unemploy,6,Indiana,IN
15409,18,2015,unemploy,4.8,Indiana,IN
15410,18,2016,unemploy,4.4,Indiana,IN
15411,18,2017,unemploy,3.5,Indiana,IN
15412,19,2000,unemploy,2.6,Iowa,IA
15413,19,2001,unemploy,3.3,Iowa,IA
15414,19,2002,unemploy,4,Iowa,IA
15415,19,2003,unemploy,4.5,Iowa,IA
15416,19,2004,unemploy,4.5,Iowa,IA
15417,19,2005,unemploy,4.3,Iowa,IA
15418,19,2006,unemploy,3.7,Iowa,IA
15419,19,2007,unemploy,3.7,Iowa,IA
15420,19,2008,unemploy,4.2,Iowa,IA
15421,19,2009,unemploy,6.4,Iowa,IA
15422,19,2010,unemploy,6,Iowa,IA
15423,19,2011,unemploy,5.5,Iowa,IA
15424,19,2012,unemploy,5,Iowa,IA
15425,19,2013,unemploy,4.7,Iowa,IA
15426,19,2014,unemploy,4.2,Iowa,IA
15427,19,2015,unemploy,3.8,Iowa,IA
15428,19,2016,unemploy,3.6,Iowa,IA
15429,19,2017,unemploy,3.1,Iowa,IA
15430,20,2000,unemploy,3.6,Kansas,KS
15431,20,2001,unemploy,4.2,Kansas,KS
15432,20,2002,unemploy,5.1,Kansas,KS
15433,20,2003,unemploy,5.5,Kansas,KS
15434,20,2004,unemploy,5.5,Kansas,KS
15435,20,2005,unemploy,5,Kansas,KS
15436,20,2006,unemploy,4.4,Kansas,KS
15437,20,2007,unemploy,4.2,Kansas,KS
15438,20,2008,unemploy,4.6,Kansas,KS
15439,20,2009,unemploy,6.9,Kansas,KS
15440,20,2010,unemploy,7.1,Kansas,KS
15441,20,2011,unemploy,6.5,Kansas,KS
15442,20,2012,unemploy,5.7,Kansas,KS
15443,20,2013,unemploy,5.3,Kansas,KS
15444,20,2014,unemploy,4.5,Kansas,KS
15445,20,2015,unemploy,4.2,Kansas,KS
15446,20,2016,unemploy,4,Kansas,KS
15447,20,2017,unemploy,3.6,Kansas,KS
15448,21,2000,unemploy,4.2,Kentucky,KY
15449,21,2001,unemploy,5.2,Kentucky,KY
15450,21,2002,unemploy,5.7,Kentucky,KY
15451,21,2003,unemploy,6.1,Kentucky,KY
15452,21,2004,unemploy,5.4,Kentucky,KY
15453,21,2005,unemploy,5.9,Kentucky,KY
15454,21,2006,unemploy,5.7,Kentucky,KY
15455,21,2007,unemploy,5.4,Kentucky,KY
15456,21,2008,unemploy,6.4,Kentucky,KY
15457,21,2009,unemploy,10.3,Kentucky,KY
15458,21,2010,unemploy,10.2,Kentucky,KY
15459,21,2011,unemploy,9.4,Kentucky,KY
15460,21,2012,unemploy,8.2,Kentucky,KY
15461,21,2013,unemploy,8,Kentucky,KY
15462,21,2014,unemploy,6.5,Kentucky,KY
15463,21,2015,unemploy,5.3,Kentucky,KY
15464,21,2016,unemploy,5.1,Kentucky,KY
15465,21,2017,unemploy,4.9,Kentucky,KY
15466,22,2000,unemploy,5.3,Louisiana,LA
15467,22,2001,unemploy,5.7,Louisiana,LA
15468,22,2002,unemploy,6.1,Louisiana,LA
15469,22,2003,unemploy,6.4,Louisiana,LA
15470,22,2004,unemploy,5.9,Louisiana,LA
15471,22,2005,unemploy,7.2,Louisiana,LA
15472,22,2006,unemploy,4.5,Louisiana,LA
15473,22,2007,unemploy,4.3,Louisiana,LA
15474,22,2008,unemploy,4.9,Louisiana,LA
15475,22,2009,unemploy,6.8,Louisiana,LA
15476,22,2010,unemploy,8,Louisiana,LA
15477,22,2011,unemploy,7.8,Louisiana,LA
15478,22,2012,unemploy,7.1,Louisiana,LA
15479,22,2013,unemploy,6.7,Louisiana,LA
15480,22,2014,unemploy,6.4,Louisiana,LA
15481,22,2015,unemploy,6.3,Louisiana,LA
15482,22,2016,unemploy,6,Louisiana,LA
15483,22,2017,unemploy,5.1,Louisiana,LA
15484,23,2000,unemploy,3.4,Maine,ME
15485,23,2001,unemploy,3.8,Maine,ME
15486,23,2002,unemploy,4.3,Maine,ME
15487,23,2003,unemploy,5,Maine,ME
15488,23,2004,unemploy,4.6,Maine,ME
15489,23,2005,unemploy,4.9,Maine,ME
15490,23,2006,unemploy,4.6,Maine,ME
15491,23,2007,unemploy,4.7,Maine,ME
15492,23,2008,unemploy,5.5,Maine,ME
15493,23,2009,unemploy,8.1,Maine,ME
15494,23,2010,unemploy,8.1,Maine,ME
15495,23,2011,unemploy,7.9,Maine,ME
15496,23,2012,unemploy,7.5,Maine,ME
15497,23,2013,unemploy,6.6,Maine,ME
15498,23,2014,unemploy,5.6,Maine,ME
15499,23,2015,unemploy,4.4,Maine,ME
15500,23,2016,unemploy,3.8,Maine,ME
15501,23,2017,unemploy,3.3,Maine,ME
15502,24,2000,unemploy,3.6,Maryland,MD
15503,24,2001,unemploy,4,Maryland,MD
15504,24,2002,unemploy,4.4,Maryland,MD
15505,24,2003,unemploy,4.4,Maryland,MD
15506,24,2004,unemploy,4.3,Maryland,MD
15507,24,2005,unemploy,4.1,Maryland,MD
15508,24,2006,unemploy,3.9,Maryland,MD
15509,24,2007,unemploy,3.5,Maryland,MD
15510,24,2008,unemploy,4.2,Maryland,MD
15511,24,2009,unemploy,7,Maryland,MD
15512,24,2010,unemploy,7.7,Maryland,MD
15513,24,2011,unemploy,7.2,Maryland,MD
15514,24,2012,unemploy,7,Maryland,MD
15515,24,2013,unemploy,6.6,Maryland,MD
15516,24,2014,unemploy,5.8,Maryland,MD
15517,24,2015,unemploy,5.1,Maryland,MD
15518,24,2016,unemploy,4.4,Maryland,MD
15519,24,2017,unemploy,4.1,Maryland,MD
15520,25,2000,unemploy,2.7,Massachusetts,MA
15521,25,2001,unemploy,3.7,Massachusetts,MA
15522,25,2002,unemploy,5.3,Massachusetts,MA
15523,25,2003,unemploy,5.7,Massachusetts,MA
15524,25,2004,unemploy,5.1,Massachusetts,MA
15525,25,2005,unemploy,4.8,Massachusetts,MA
15526,25,2006,unemploy,4.9,Massachusetts,MA
15527,25,2007,unemploy,4.6,Massachusetts,MA
15528,25,2008,unemploy,5.5,Massachusetts,MA
15529,25,2009,unemploy,8.1,Massachusetts,MA
15530,25,2010,unemploy,8.3,Massachusetts,MA
15531,25,2011,unemploy,7.3,Massachusetts,MA
15532,25,2012,unemploy,6.7,Massachusetts,MA
15533,25,2013,unemploy,6.7,Massachusetts,MA
15534,25,2014,unemploy,5.7,Massachusetts,MA
15535,25,2015,unemploy,4.8,Massachusetts,MA
15536,25,2016,unemploy,3.9,Massachusetts,MA
15537,25,2017,unemploy,3.7,Massachusetts,MA
15538,26,2000,unemploy,3.6,Michigan,MI
15539,26,2001,unemploy,5.2,Michigan,MI
15540,26,2002,unemploy,6.3,Michigan,MI
15541,26,2003,unemploy,7.2,Michigan,MI
15542,26,2004,unemploy,7,Michigan,MI
15543,26,2005,unemploy,6.8,Michigan,MI
15544,26,2006,unemploy,7,Michigan,MI
15545,26,2007,unemploy,7,Michigan,MI
15546,26,2008,unemploy,8,Michigan,MI
15547,26,2009,unemploy,13.7,Michigan,MI
15548,26,2010,unemploy,12.6,Michigan,MI
15549,26,2011,unemploy,10.4,Michigan,MI
15550,26,2012,unemploy,9.1,Michigan,MI
15551,26,2013,unemploy,8.8,Michigan,MI
15552,26,2014,unemploy,7.2,Michigan,MI
15553,26,2015,unemploy,5.4,Michigan,MI
15554,26,2016,unemploy,5,Michigan,MI
15555,26,2017,unemploy,4.6,Michigan,MI
15556,27,2000,unemploy,3.2,Minnesota,MN
15557,27,2001,unemploy,3.8,Minnesota,MN
15558,27,2002,unemploy,4.5,Minnesota,MN
15559,27,2003,unemploy,4.9,Minnesota,MN
15560,27,2004,unemploy,4.7,Minnesota,MN
15561,27,2005,unemploy,4.1,Minnesota,MN
15562,27,2006,unemploy,4,Minnesota,MN
15563,27,2007,unemploy,4.6,Minnesota,MN
15564,27,2008,unemploy,5.4,Minnesota,MN
15565,27,2009,unemploy,7.8,Minnesota,MN
15566,27,2010,unemploy,7.4,Minnesota,MN
15567,27,2011,unemploy,6.5,Minnesota,MN
15568,27,2012,unemploy,5.6,Minnesota,MN
15569,27,2013,unemploy,5,Minnesota,MN
15570,27,2014,unemploy,4.2,Minnesota,MN
15571,27,2015,unemploy,3.7,Minnesota,MN
15572,27,2016,unemploy,3.9,Minnesota,MN
15573,27,2017,unemploy,3.5,Minnesota,MN
15574,28,2000,unemploy,5.4,Mississippi,MS
15575,28,2001,unemploy,5.5,Mississippi,MS
15576,28,2002,unemploy,6.6,Mississippi,MS
15577,28,2003,unemploy,6.3,Mississippi,MS
15578,28,2004,unemploy,6.2,Mississippi,MS
15579,28,2005,unemploy,7.5,Mississippi,MS
15580,28,2006,unemploy,6.5,Mississippi,MS
15581,28,2007,unemploy,6.1,Mississippi,MS
15582,28,2008,unemploy,6.6,Mississippi,MS
15583,28,2009,unemploy,9.5,Mississippi,MS
15584,28,2010,unemploy,10.4,Mississippi,MS
15585,28,2011,unemploy,10,Mississippi,MS
15586,28,2012,unemploy,9,Mississippi,MS
15587,28,2013,unemploy,8.5,Mississippi,MS
15588,28,2014,unemploy,7.5,Mississippi,MS
15589,28,2015,unemploy,6.4,Mississippi,MS
15590,28,2016,unemploy,5.8,Mississippi,MS
15591,28,2017,unemploy,5.1,Mississippi,MS
15592,29,2000,unemploy,3.6,Missouri,MO
15593,29,2001,unemploy,4.6,Missouri,MO
15594,29,2002,unemploy,5.4,Missouri,MO
15595,29,2003,unemploy,5.6,Missouri,MO
15596,29,2004,unemploy,5.9,Missouri,MO
15597,29,2005,unemploy,5.4,Missouri,MO
15598,29,2006,unemploy,4.8,Missouri,MO
15599,29,2007,unemploy,5.1,Missouri,MO
15600,29,2008,unemploy,6.1,Missouri,MO
15601,29,2009,unemploy,9.3,Missouri,MO
15602,29,2010,unemploy,9.6,Missouri,MO
15603,29,2011,unemploy,8.5,Missouri,MO
15604,29,2012,unemploy,6.9,Missouri,MO
15605,29,2013,unemploy,6.7,Missouri,MO
15606,29,2014,unemploy,6.1,Missouri,MO
15607,29,2015,unemploy,5,Missouri,MO
15608,29,2016,unemploy,4.6,Missouri,MO
15609,29,2017,unemploy,3.8,Missouri,MO
15610,30,2000,unemploy,5,Montana,MT
15611,30,2001,unemploy,4.5,Montana,MT
15612,30,2002,unemploy,4.4,Montana,MT
15613,30,2003,unemploy,4.7,Montana,MT
15614,30,2004,unemploy,4.8,Montana,MT
15615,30,2005,unemploy,4.4,Montana,MT
15616,30,2006,unemploy,3.5,Montana,MT
15617,30,2007,unemploy,3.6,Montana,MT
15618,30,2008,unemploy,5.1,Montana,MT
15619,30,2009,unemploy,6.8,Montana,MT
15620,30,2010,unemploy,7.3,Montana,MT
15621,30,2011,unemploy,6.9,Montana,MT
15622,30,2012,unemploy,6,Montana,MT
15623,30,2013,unemploy,5.4,Montana,MT
15624,30,2014,unemploy,4.7,Montana,MT
15625,30,2015,unemploy,4.2,Montana,MT
15626,30,2016,unemploy,4.1,Montana,MT
15627,30,2017,unemploy,4,Montana,MT
15628,31,2000,unemploy,2.8,Nebraska,NE
15629,31,2001,unemploy,3.1,Nebraska,NE
15630,31,2002,unemploy,3.6,Nebraska,NE
15631,31,2003,unemploy,3.9,Nebraska,NE
15632,31,2004,unemploy,3.9,Nebraska,NE
15633,31,2005,unemploy,3.8,Nebraska,NE
15634,31,2006,unemploy,3.1,Nebraska,NE
15635,31,2007,unemploy,3,Nebraska,NE
15636,31,2008,unemploy,3.3,Nebraska,NE
15637,31,2009,unemploy,4.6,Nebraska,NE
15638,31,2010,unemploy,4.6,Nebraska,NE
15639,31,2011,unemploy,4.4,Nebraska,NE
15640,31,2012,unemploy,4,Nebraska,NE
15641,31,2013,unemploy,3.8,Nebraska,NE
15642,31,2014,unemploy,3.3,Nebraska,NE
15643,31,2015,unemploy,3,Nebraska,NE
15644,31,2016,unemploy,3.1,Nebraska,NE
15645,31,2017,unemploy,2.9,Nebraska,NE
15646,32,2000,unemploy,4.2,Nevada,NV
15647,32,2001,unemploy,5.2,Nevada,NV
15648,32,2002,unemploy,5.6,Nevada,NV
15649,32,2003,unemploy,5.1,Nevada,NV
15650,32,2004,unemploy,4.3,Nevada,NV
15651,32,2005,unemploy,4.1,Nevada,NV
15652,32,2006,unemploy,4,Nevada,NV
15653,32,2007,unemploy,4.5,Nevada,NV
15654,32,2008,unemploy,6.7,Nevada,NV
15655,32,2009,unemploy,11.3,Nevada,NV
15656,32,2010,unemploy,13.5,Nevada,NV
15657,32,2011,unemploy,13,Nevada,NV
15658,32,2012,unemploy,11.2,Nevada,NV
15659,32,2013,unemploy,9.6,Nevada,NV
15660,32,2014,unemploy,7.9,Nevada,NV
15661,32,2015,unemploy,6.8,Nevada,NV
15662,32,2016,unemploy,5.7,Nevada,NV
15663,32,2017,unemploy,5,Nevada,NV
15664,33,2000,unemploy,2.7,New Hampshire,NH
15665,33,2001,unemploy,3.4,New Hampshire,NH
15666,33,2002,unemploy,4.5,New Hampshire,NH
15667,33,2003,unemploy,4.3,New Hampshire,NH
15668,33,2004,unemploy,3.8,New Hampshire,NH
15669,33,2005,unemploy,3.6,New Hampshire,NH
15670,33,2006,unemploy,3.4,New Hampshire,NH
15671,33,2007,unemploy,3.5,New Hampshire,NH
15672,33,2008,unemploy,3.9,New Hampshire,NH
15673,33,2009,unemploy,6.2,New Hampshire,NH
15674,33,2010,unemploy,5.8,New Hampshire,NH
15675,33,2011,unemploy,5.4,New Hampshire,NH
15676,33,2012,unemploy,5.5,New Hampshire,NH
15677,33,2013,unemploy,5.1,New Hampshire,NH
15678,33,2014,unemploy,4.3,New Hampshire,NH
15679,33,2015,unemploy,3.4,New Hampshire,NH
15680,33,2016,unemploy,2.9,New Hampshire,NH
15681,33,2017,unemploy,2.7,New Hampshire,NH
15682,34,2000,unemploy,3.7,New Jersey,NJ
15683,34,2001,unemploy,4.3,New Jersey,NJ
15684,34,2002,unemploy,5.8,New Jersey,NJ
15685,34,2003,unemploy,5.8,New Jersey,NJ
15686,34,2004,unemploy,4.8,New Jersey,NJ
15687,34,2005,unemploy,4.5,New Jersey,NJ
15688,34,2006,unemploy,4.7,New Jersey,NJ
15689,34,2007,unemploy,4.3,New Jersey,NJ
15690,34,2008,unemploy,5.3,New Jersey,NJ
15691,34,2009,unemploy,9.1,New Jersey,NJ
15692,34,2010,unemploy,9.5,New Jersey,NJ
15693,34,2011,unemploy,9.3,New Jersey,NJ
15694,34,2012,unemploy,9.3,New Jersey,NJ
15695,34,2013,unemploy,8.2,New Jersey,NJ
15696,34,2014,unemploy,6.8,New Jersey,NJ
15697,34,2015,unemploy,5.8,New Jersey,NJ
15698,34,2016,unemploy,5,New Jersey,NJ
15699,34,2017,unemploy,4.6,New Jersey,NJ
15700,35,2000,unemploy,4.9,New Mexico,NM
15701,35,2001,unemploy,4.9,New Mexico,NM
15702,35,2002,unemploy,5.5,New Mexico,NM
15703,35,2003,unemploy,5.9,New Mexico,NM
15704,35,2004,unemploy,5.5,New Mexico,NM
15705,35,2005,unemploy,5.1,New Mexico,NM
15706,35,2006,unemploy,4.2,New Mexico,NM
15707,35,2007,unemploy,3.8,New Mexico,NM
15708,35,2008,unemploy,4.5,New Mexico,NM
15709,35,2009,unemploy,7.5,New Mexico,NM
15710,35,2010,unemploy,8.1,New Mexico,NM
15711,35,2011,unemploy,7.5,New Mexico,NM
15712,35,2012,unemploy,7.1,New Mexico,NM
15713,35,2013,unemploy,6.9,New Mexico,NM
15714,35,2014,unemploy,6.7,New Mexico,NM
15715,35,2015,unemploy,6.5,New Mexico,NM
15716,35,2016,unemploy,6.7,New Mexico,NM
15717,35,2017,unemploy,6.2,New Mexico,NM
15718,36,2000,unemploy,4.5,New York,NY
15719,36,2001,unemploy,4.8,New York,NY
15720,36,2002,unemploy,6.1,New York,NY
15721,36,2003,unemploy,6.4,New York,NY
15722,36,2004,unemploy,5.8,New York,NY
15723,36,2005,unemploy,5,New York,NY
15724,36,2006,unemploy,4.5,New York,NY
15725,36,2007,unemploy,4.6,New York,NY
15726,36,2008,unemploy,5.4,New York,NY
15727,36,2009,unemploy,8.3,New York,NY
15728,36,2010,unemploy,8.6,New York,NY
15729,36,2011,unemploy,8.3,New York,NY
15730,36,2012,unemploy,8.5,New York,NY
15731,36,2013,unemploy,7.7,New York,NY
15732,36,2014,unemploy,6.3,New York,NY
15733,36,2015,unemploy,5.3,New York,NY
15734,36,2016,unemploy,4.8,New York,NY
15735,36,2017,unemploy,4.7,New York,NY
15736,37,2000,unemploy,3.7,North Carolina,NC
15737,37,2001,unemploy,5.5,North Carolina,NC
15738,37,2002,unemploy,6.6,North Carolina,NC
15739,37,2003,unemploy,6.4,North Carolina,NC
15740,37,2004,unemploy,5.5,North Carolina,NC
15741,37,2005,unemploy,5.2,North Carolina,NC
15742,37,2006,unemploy,4.7,North Carolina,NC
15743,37,2007,unemploy,4.7,North Carolina,NC
15744,37,2008,unemploy,6.1,North Carolina,NC
15745,37,2009,unemploy,10.6,North Carolina,NC
15746,37,2010,unemploy,10.9,North Carolina,NC
15747,37,2011,unemploy,10.3,North Carolina,NC
15748,37,2012,unemploy,9.3,North Carolina,NC
15749,37,2013,unemploy,8,North Carolina,NC
15750,37,2014,unemploy,6.3,North Carolina,NC
15751,37,2015,unemploy,5.7,North Carolina,NC
15752,37,2016,unemploy,5.1,North Carolina,NC
15753,37,2017,unemploy,4.6,North Carolina,NC
15754,38,2000,unemploy,3,North Dakota,ND
15755,38,2001,unemploy,2.9,North Dakota,ND
15756,38,2002,unemploy,3.7,North Dakota,ND
15757,38,2003,unemploy,3.7,North Dakota,ND
15758,38,2004,unemploy,3.4,North Dakota,ND
15759,38,2005,unemploy,3.4,North Dakota,ND
15760,38,2006,unemploy,3.2,North Dakota,ND
15761,38,2007,unemploy,3.1,North Dakota,ND
15762,38,2008,unemploy,3.2,North Dakota,ND
15763,38,2009,unemploy,4.1,North Dakota,ND
15764,38,2010,unemploy,3.8,North Dakota,ND
15765,38,2011,unemploy,3.5,North Dakota,ND
15766,38,2012,unemploy,3.1,North Dakota,ND
15767,38,2013,unemploy,2.9,North Dakota,ND
15768,38,2014,unemploy,2.7,North Dakota,ND
15769,38,2015,unemploy,2.8,North Dakota,ND
15770,38,2016,unemploy,3.1,North Dakota,ND
15771,38,2017,unemploy,2.6,North Dakota,ND
15772,39,2000,unemploy,4,Ohio,OH
15773,39,2001,unemploy,4.3,Ohio,OH
15774,39,2002,unemploy,5.7,Ohio,OH
15775,39,2003,unemploy,6.2,Ohio,OH
15776,39,2004,unemploy,6.3,Ohio,OH
15777,39,2005,unemploy,5.9,Ohio,OH
15778,39,2006,unemploy,5.4,Ohio,OH
15779,39,2007,unemploy,5.6,Ohio,OH
15780,39,2008,unemploy,6.4,Ohio,OH
15781,39,2009,unemploy,10.3,Ohio,OH
15782,39,2010,unemploy,10.3,Ohio,OH
15783,39,2011,unemploy,8.8,Ohio,OH
15784,39,2012,unemploy,7.4,Ohio,OH
15785,39,2013,unemploy,7.5,Ohio,OH
15786,39,2014,unemploy,5.8,Ohio,OH
15787,39,2015,unemploy,4.9,Ohio,OH
15788,39,2016,unemploy,5,Ohio,OH
15789,39,2017,unemploy,5,Ohio,OH
15790,40,2000,unemploy,3,Oklahoma,OK
15791,40,2001,unemploy,3.7,Oklahoma,OK
15792,40,2002,unemploy,4.7,Oklahoma,OK
15793,40,2003,unemploy,5.5,Oklahoma,OK
15794,40,2004,unemploy,4.9,Oklahoma,OK
15795,40,2005,unemploy,4.5,Oklahoma,OK
15796,40,2006,unemploy,4,Oklahoma,OK
15797,40,2007,unemploy,4.1,Oklahoma,OK
15798,40,2008,unemploy,3.7,Oklahoma,OK
15799,40,2009,unemploy,6.4,Oklahoma,OK
15800,40,2010,unemploy,6.8,Oklahoma,OK
15801,40,2011,unemploy,5.9,Oklahoma,OK
15802,40,2012,unemploy,5.2,Oklahoma,OK
15803,40,2013,unemploy,5.3,Oklahoma,OK
15804,40,2014,unemploy,4.5,Oklahoma,OK
15805,40,2015,unemploy,4.4,Oklahoma,OK
15806,40,2016,unemploy,4.8,Oklahoma,OK
15807,40,2017,unemploy,4.3,Oklahoma,OK
15808,41,2000,unemploy,5.1,Oregon,OR
15809,41,2001,unemploy,6.4,Oregon,OR
15810,41,2002,unemploy,7.5,Oregon,OR
15811,41,2003,unemploy,8.1,Oregon,OR
15812,41,2004,unemploy,7.3,Oregon,OR
15813,41,2005,unemploy,6.2,Oregon,OR
15814,41,2006,unemploy,5.3,Oregon,OR
15815,41,2007,unemploy,5.2,Oregon,OR
15816,41,2008,unemploy,6.5,Oregon,OR
15817,41,2009,unemploy,11.3,Oregon,OR
15818,41,2010,unemploy,10.6,Oregon,OR
15819,41,2011,unemploy,9.5,Oregon,OR
15820,41,2012,unemploy,8.8,Oregon,OR
15821,41,2013,unemploy,7.9,Oregon,OR
15822,41,2014,unemploy,6.8,Oregon,OR
15823,41,2015,unemploy,5.6,Oregon,OR
15824,41,2016,unemploy,4.8,Oregon,OR
15825,41,2017,unemploy,4.1,Oregon,OR
15826,42,2000,unemploy,4.1,Pennsylvania,PA
15827,42,2001,unemploy,4.8,Pennsylvania,PA
15828,42,2002,unemploy,5.6,Pennsylvania,PA
15829,42,2003,unemploy,5.7,Pennsylvania,PA
15830,42,2004,unemploy,5.4,Pennsylvania,PA
15831,42,2005,unemploy,5,Pennsylvania,PA
15832,42,2006,unemploy,4.6,Pennsylvania,PA
15833,42,2007,unemploy,4.4,Pennsylvania,PA
15834,42,2008,unemploy,5.3,Pennsylvania,PA
15835,42,2009,unemploy,8,Pennsylvania,PA
15836,42,2010,unemploy,8.5,Pennsylvania,PA
15837,42,2011,unemploy,7.9,Pennsylvania,PA
15838,42,2012,unemploy,7.8,Pennsylvania,PA
15839,42,2013,unemploy,7.4,Pennsylvania,PA
15840,42,2014,unemploy,5.9,Pennsylvania,PA
15841,42,2015,unemploy,5.3,Pennsylvania,PA
15842,42,2016,unemploy,5.4,Pennsylvania,PA
15843,42,2017,unemploy,4.9,Pennsylvania,PA
15844,44,2000,unemploy,4.1,Rhode Island,RI
15845,44,2001,unemploy,4.6,Rhode Island,RI
15846,44,2002,unemploy,5,Rhode Island,RI
15847,44,2003,unemploy,5.3,Rhode Island,RI
15848,44,2004,unemploy,5.2,Rhode Island,RI
15849,44,2005,unemploy,5,Rhode Island,RI
15850,44,2006,unemploy,4.9,Rhode Island,RI
15851,44,2007,unemploy,5.2,Rhode Island,RI
15852,44,2008,unemploy,7.8,Rhode Island,RI
15853,44,2009,unemploy,11,Rhode Island,RI
15854,44,2010,unemploy,11.2,Rhode Island,RI
15855,44,2011,unemploy,11,Rhode Island,RI
15856,44,2012,unemploy,10.4,Rhode Island,RI
15857,44,2013,unemploy,9.3,Rhode Island,RI
15858,44,2014,unemploy,7.7,Rhode Island,RI
15859,44,2015,unemploy,6,Rhode Island,RI
15860,44,2016,unemploy,5.2,Rhode Island,RI
15861,44,2017,unemploy,4.5,Rhode Island,RI
15862,45,2000,unemploy,3.8,South Carolina,SC
15863,45,2001,unemploy,5.2,South Carolina,SC
15864,45,2002,unemploy,5.8,South Carolina,SC
15865,45,2003,unemploy,6.9,South Carolina,SC
15866,45,2004,unemploy,6.8,South Carolina,SC
15867,45,2005,unemploy,6.7,South Carolina,SC
15868,45,2006,unemploy,6.4,South Carolina,SC
15869,45,2007,unemploy,5.7,South Carolina,SC
15870,45,2008,unemploy,6.8,South Carolina,SC
15871,45,2009,unemploy,11.2,South Carolina,SC
15872,45,2010,unemploy,11.2,South Carolina,SC
15873,45,2011,unemploy,10.6,South Carolina,SC
15874,45,2012,unemploy,9.2,South Carolina,SC
15875,45,2013,unemploy,7.6,South Carolina,SC
15876,45,2014,unemploy,6.5,South Carolina,SC
15877,45,2015,unemploy,6,South Carolina,SC
15878,45,2016,unemploy,5,South Carolina,SC
15879,45,2017,unemploy,4.3,South Carolina,SC
15880,46,2000,unemploy,2.5,South Dakota,SD
15881,46,2001,unemploy,3.1,South Dakota,SD
15882,46,2002,unemploy,3.2,South Dakota,SD
15883,46,2003,unemploy,3.5,South Dakota,SD
15884,46,2004,unemploy,3.7,South Dakota,SD
15885,46,2005,unemploy,3.8,South Dakota,SD
15886,46,2006,unemploy,3.1,South Dakota,SD
15887,46,2007,unemploy,2.8,South Dakota,SD
15888,46,2008,unemploy,3.1,South Dakota,SD
15889,46,2009,unemploy,4.9,South Dakota,SD
15890,46,2010,unemploy,5,South Dakota,SD
15891,46,2011,unemploy,4.7,South Dakota,SD
15892,46,2012,unemploy,4.3,South Dakota,SD
15893,46,2013,unemploy,3.8,South Dakota,SD
15894,46,2014,unemploy,3.4,South Dakota,SD
15895,46,2015,unemploy,3.1,South Dakota,SD
15896,46,2016,unemploy,3,South Dakota,SD
15897,46,2017,unemploy,3.3,South Dakota,SD
15898,47,2000,unemploy,3.9,Tennessee,TN
15899,47,2001,unemploy,4.6,Tennessee,TN
15900,47,2002,unemploy,5.2,Tennessee,TN
15901,47,2003,unemploy,5.6,Tennessee,TN
15902,47,2004,unemploy,5.3,Tennessee,TN
15903,47,2005,unemploy,5.6,Tennessee,TN
15904,47,2006,unemploy,5.2,Tennessee,TN
15905,47,2007,unemploy,4.7,Tennessee,TN
15906,47,2008,unemploy,6.6,Tennessee,TN
15907,47,2009,unemploy,10.5,Tennessee,TN
15908,47,2010,unemploy,9.7,Tennessee,TN
15909,47,2011,unemploy,9,Tennessee,TN
15910,47,2012,unemploy,7.8,Tennessee,TN
15911,47,2013,unemploy,7.8,Tennessee,TN
15912,47,2014,unemploy,6.6,Tennessee,TN
15913,47,2015,unemploy,5.6,Tennessee,TN
15914,47,2016,unemploy,4.7,Tennessee,TN
15915,47,2017,unemploy,3.7,Tennessee,TN
15916,48,2000,unemploy,4.3,Texas,TX
15917,48,2001,unemploy,5,Texas,TX
15918,48,2002,unemploy,6.4,Texas,TX
15919,48,2003,unemploy,6.7,Texas,TX
